environment,environment_name,algorithm,algorithm_display,center,lower,upper,n_runs,final_x,final_x_unit,x_axis,center_stat,band,normalized_by_expert
hopper,Hopper,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.6319179707313051,0.4034645157552519,0.9346439159165834,6,1.4936955769752778,hours,time,median,95ci,True
ant,Ant,SAMfO/DACfO,SAMfO/DACfO,0.12833078705297854,0.12561657421528286,0.31946513894272804,3,2.9999330972300635,hours,time,median,95ci,True
ant,Ant,OPOLO,OPOLO,0.23049687235356234,0.013978005170813228,0.3131115222951577,3,2.999799679319064,hours,time,median,95ci,True
ant,Ant,GAIfO,GAIfO,0.07395201518532224,0.07055003804097836,0.47714765550454996,3,2.9998729944229128,hours,time,median,95ci,True
ant,Ant,MAAD,MAAD,0.06917404849624853,0.03772892245463279,0.18415514549783243,3,2.999771651112778,hours,time,median,95ci,True
ant,Ant,ILD,ILD,1.0014767383910468,0.9952072199725153,1.005004308820707,10,2.991275293257222,hours,time,median,95ci,True
ant,Ant,FOCUS-l2,FOCUS-l2,0.557600258067197,0.3159288468248093,0.8893364782431352,6,2.999816594133611,hours,time,median,95ci,True
ant,Ant,FOCUS-ot-l2,FOCUS-OT-l2,0.9936607139919795,0.49847787621730966,1.0040962288496749,6,2.999428238634722,hours,time,median,95ci,True
ant,Ant,FOCUS-ot-cos,FOCUS-OT-cos,0.9185605599513971,0.6160087436944117,0.9333633004721411,6,2.9996161221344444,hours,time,median,95ci,True
ant,Ant,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.542497546814432,0.5027449595549487,0.6116700338086414,3,2.3764901935199996,hours,time,median,95ci,True
ant,Ant,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.17917558075674223,0.09923119140513498,0.19746082083490665,3,2.3727429314936117,hours,time,median,95ci,True
ant,Ant,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.5681758594962321,0.4592656455281361,0.5822938920536775,5,2.3712462492324997,hours,time,median,95ci,True
ant,Ant,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.3579460000498704,0.14651979251125818,0.44247973020492426,4,2.360971784604722,hours,time,median,95ci,True
