environment,environment_name,algorithm,algorithm_display,center,lower,upper,n_runs,final_x,final_x_unit,x_axis,center_stat,band,normalized_by_expert
humanoid,Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.7776286040622249,0.1172131245285182,0.8377586694810086,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.9139236016714729,0.34495766518310583,0.9680543818018522,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.21993793154647123,0.19401364842722318,0.23929075488163623,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.21499740282749918,0.17489468373982595,0.28485451713806875,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.2309747420316164,0.17834543697291383,0.3092220991346845,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.10292758985116485,0.017563920048860298,0.14641020950887249,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.04512598349947971,0.012295564843962622,0.11000860371021534,6,15000000.0,steps,steps,median,95ci,True
humanoid,Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.14458035995541857,0.07576228852727625,0.1549641466938803,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,SAMfO/DACfO,SAMfO/DACfO,0.05981042574238197,0.02062193532796058,0.08652734870945752,3,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,OPOLO,OPOLO,0.072699545150709,0.06942122180324573,0.08126605345787882,3,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,GAIfO,GAIfO,0.010527422065469362,-0.007131228275270789,0.028758631489930454,3,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,MAAD,MAAD,0.023747108429154763,-0.006624726256185733,0.10105951867604783,3,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ILD,ILD,0.12420527403442516,0.01523851622182433,0.593009522647376,4,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-l2,FOCUS-l2,0.6347143169194864,0.27278767714450014,0.7657551439004907,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-ot-l2,FOCUS-OT-l2,0.9100424105657625,0.8937466713199507,0.9305509930360344,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,FOCUS-ot-cos,FOCUS-OT-cos,0.8889631803331945,0.8707879361449123,0.9257940984038869,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-l2,ZOCUS-SAC-l2,0.0697386280029005,0.03734364806170329,0.09997855099413963,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-l2,ZOCUS-SAC-OT-l2,0.102122361614542,0.07584794770326754,0.12624025452533838,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-SAC-OT-cos,ZOCUS-SAC-OT-cos,0.07115626430779697,0.06156437911360378,0.19441954827554003,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-l2,ZOCUS-PPO-l2,0.04444811365209675,0.014706835774197447,0.08808560097910717,6,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-l2,ZOCUS-PPO-OT-l2,0.008770606761911826,0.0029409576811516313,0.0498925340365665,4,15000000.0,steps,steps,median,95ci,True
snu_humanoid,SNU Humanoid,ZOCUS-PPO-OT-cos,ZOCUS-PPO-OT-cos,0.0558493231531424,0.051729541659128665,0.06880975275863252,5,15000000.0,steps,steps,median,95ci,True
